ApplicationType_Limit raise,ApplicationType_New credit,LoanGoal_Car,LoanGoal_Caravan / Camper,LoanGoal_Existing loan takeover,LoanGoal_Extra spending limit,LoanGoal_Home improvement,LoanGoal_Motorcycle,LoanGoal_Not speficied,LoanGoal_Other see explanation,LoanGoal_Remaining debt home,LoanGoal_Unknown,LoanGoal_other,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment
1,0,1,0,0,0,0,0,0,0,0,0,0,18000.0,899.0,3.1967003935185185,31.68466275462963,8304.0,350.0,58.0,18000.0,312,1,1,19,0
1,0,0,0,0,0,1,0,0,0,0,0,0,20000.0,899.0,3.200597314814815,13.799743125,2000.0,400.0,56.0,20000.0,306,1,1,19,0
1,0,0,0,0,0,0,0,0,1,0,0,0,35000.0,862.0,3.201772789351852,10.897405127314816,1000.0,401.0,126.0,40100.0,670,1,0,12,1
1,0,0,0,0,0,1,0,0,0,0,0,0,30000.0,899.0,3.202872511574074,9.676487465277775,8304.0,325.0,126.0,32500.0,789,1,2,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,16000.0,899.0,3.2126160069444443,8.721468275462962,15000.0,282.96,60.0,15000.0,741,1,1,12,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,3.216657777777778,30.66468087962963,8304.0,60.0,138.0,6000.0,1569,2,3,7,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899.0,3.223076180555556,55.658570590277776,15000.0,282.96,60.0,15000.0,308,1,1,19,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,884.0,3.235365740740741,17.641911122685187,317.94,244.84,120.0,23100.0,788,1,2,9,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,868.0,3.2472832523148147,9.708484895833331,3000.0,150.0,127.0,15000.0,790,1,2,12,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899.0,3.251558078703704,55.630056296296296,5000.0,184.42,36.0,6000.0,390,1,2,19,0
0,1,0,0,0,0,1,0,0,0,0,0,0,6000.0,899.0,3.254576851851852,6.918297858796296,6000.0,351.27,18.0,6000.0,634,1,0,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,18000.0,1004.0,3.2592654166666666,17.661281782407407,18000.0,289.76,72.0,18000.0,742,1,1,12,1
0,1,0,0,0,0,0,0,0,0,0,0,1,18500.0,794.0,3.2699615972222222,9.70879582175926,18500.0,400.0,52.0,18500.0,794,1,2,9,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,838.0,3.274000625,22.701473900462965,25000.0,261.48,120.0,25000.0,978,1,0,7,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,943.0,3.2744544097222223,52.65978563657407,8304.0,366.08,120.0,35000.0,1239,1,1,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,743.0,3.276635925925926,13.763462002314816,5075.75,119.54,84.0,8000.0,790,1,2,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899.0,3.293508078703704,1.6640101388888888,5000.0,223.16,24.0,5000.0,336,1,2,8,0
0,1,0,0,1,0,0,0,0,0,0,0,0,21800.0,899.0,3.2940877314814814,32.59583056712963,8304.0,500.0,48.0,21800.0,376,1,2,15,0
0,1,0,0,0,0,1,0,0,0,0,0,0,35000.0,899.0,3.3084858564814814,31.573071770833334,8304.0,247.52,80.0,0.0,228,1,1,6,0
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,899.0,3.3133526157407407,31.568093726851853,8304.0,450.0,49.0,20000.0,287,1,1,16,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899.0,3.3194925694444444,29.614033657407408,8304.0,250.0,22.0,5000.0,795,1,2,9,1
1,0,1,0,0,0,0,0,0,0,0,0,0,27000.0,899.0,3.3317046180555554,30.54974568287037,8304.0,300.0,111.0,27000.0,1566,2,3,7,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899.0,3.338128946759259,55.5433837037037,5000.0,57.26,120.0,5000.0,281,1,1,15,0
0,1,0,0,1,0,0,0,0,0,0,0,0,32000.0,962.0,3.3422753935185185,14.629255902777778,8304.0,334.7,120.0,32000.0,282,1,1,15,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,918.0,3.3458270717592598,17.598223877314815,10000.0,248.42,45.0,10000.0,855,1,4,12,1
1,0,0,0,1,0,0,0,0,0,0,0,0,20000.0,899.0,3.3478469675925924,16.68825236111111,8304.0,300.0,78.0,20000.0,1040,1,1,11,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,3.3484919444444445,13.836287997685185,2555.0,222.45,66.0,12500.0,499,1,4,9,0
0,1,0,0,1,0,0,0,0,0,0,0,0,13250.0,899.0,3.3516828472222224,55.52972990740741,273.0,282.96,60.0,15000.0,385,1,2,17,0
0,1,0,0,0,0,0,0,0,1,0,0,0,25000.0,899.0,3.356931377314815,20.803381400462964,10300.0,468.32,60.0,25000.0,1199,1,0,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,16000.0,983.0,3.358785138888889,14.868345335648147,6795.97,169.58,120.0,16000.0,1044,1,1,12,1
1,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,899.0,3.3695713194444443,6.832535405092592,5000.0,250.0,126.0,25000.0,637,1,0,8,0
0,1,0,0,0,0,0,0,1,0,0,0,0,8000.0,899.0,3.3702906597222224,6.876523055555555,7850.0,195.19,48.0,8200.0,292,1,1,16,0
1,0,0,0,0,0,1,0,0,0,0,0,0,30000.0,899.0,3.370936875,42.5731484375,100.0,300.0,126.0,30000.0,1050,1,1,13,1
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,899.0,3.3722086921296297,22.756522534722222,15000.0,247.39,70.0,15000.0,1260,1,2,10,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,851.0,3.3742506828703704,43.78558369212963,6500.0,230.0,57.0,11500.0,1826,2,1,12,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,1047.0,3.384429328703704,17.818159641203703,2624.0,86.2,72.0,5100.0,1134,1,3,7,1
0,1,0,0,0,0,0,0,0,0,1,0,0,27000.0,986.0,3.391465034722222,50.59854872685185,8304.0,270.0,126.0,27000.0,1126,1,3,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,8750.0,899.0,3.392508958333333,55.488741840277775,8800.0,251.69,39.0,8800.0,296,1,1,17,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899.0,3.394575532407408,8.711477569444444,5000.0,153.68,36.0,5000.0,356,1,2,12,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,926.0,3.3962312152777776,17.549794872685187,11808.0,261.48,120.0,25000.0,855,1,4,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,994.0,3.4092494097222223,27.725897164351853,14000.0,150.0,127.0,15000.0,307,1,1,19,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899.0,3.4237361689814816,24.634280405092596,25000.0,468.32,60.0,25000.0,1253,1,2,10,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,1009.0,3.423753287037037,24.482385729166666,2500.0,250.0,45.0,10000.0,1292,1,3,12,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899.0,3.4264453125,55.455930717592594,8304.0,100.0,58.0,5000.0,331,1,2,8,0
0,1,0,0,0,0,0,0,0,0,1,0,0,35786.0,952.0,3.428662777777778,23.66849974537037,35800.0,374.44,120.0,35800.0,303,1,1,18,0
0,1,0,0,0,0,0,0,1,0,0,0,0,8000.0,1039.0,3.429032789351852,9.777016261574074,8000.0,91.62,120.0,8000.0,792,1,2,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,899.0,3.447942731481481,7.8979920023148145,8304.0,150.0,62.0,8000.0,350,1,2,10,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899.0,3.460979953703704,48.619320208333335,8304.0,300.0,56.0,15000.0,1288,1,3,13,0
0,1,0,0,0,0,1,0,0,0,0,0,0,11000.0,667.0,3.461648287037037,48.61107346064815,11000.0,149.73,90.0,11000.0,1704,2,3,12,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899.0,3.464725046296296,31.55071733796296,5000.0,50.0,138.0,5000.0,822,1,3,15,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,1124.0,3.465401689814815,10.581366412037037,1000.0,100.0,58.0,5000.0,304,1,1,18,0
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,994.0,3.480368101851852,8.537015972222223,15000.0,200.0,127.0,20000.0,360,1,2,13,0
0,1,0,0,0,0,1,0,0,0,0,0,0,50000.0,899.0,3.4902394675925925,32.39956550925926,50000.0,753.39,77.0,50000.0,341,1,2,9,0
0,1,0,0,0,0,0,0,0,1,0,0,0,30000.0,710.0,3.497937164351852,23.6355359375,8304.0,299.0,126.0,29900.0,1288,1,3,10,1
0,1,0,0,0,0,0,0,1,0,0,0,0,7500.0,899.0,3.5011223148148147,32.38865657407408,8304.0,75.0,138.0,7500.0,385,1,2,18,0
0,1,1,0,0,0,0,0,0,0,0,0,0,17500.0,722.0,3.5202374305555555,10.725827222222222,17436.0,252.11,86.0,18200.0,823,1,3,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899.0,3.525566261574074,32.36430796296296,8304.0,100.0,58.0,5000.0,332,1,2,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899.0,3.5988670949074075,22.41663450231481,5000.0,292.72,18.0,5000.0,979,1,0,8,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899.0,3.8617010069444446,50.14238291666667,2266.88,100.0,58.0,5000.0,1040,1,1,11,1
0,1,0,1,0,0,0,0,0,0,0,0,0,18000.0,899.0,3.904823483796296,27.347005775462964,8304.0,500.0,44.0,20000.0,331,1,2,8,0
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,1004.0,3.9260929166666663,8.31642125,20000.0,377.28,60.0,20000.0,735,1,1,11,1
0,1,0,0,0,0,0,0,0,0,1,0,0,13500.0,899.0,3.939334259259259,57.94228761574074,15000.0,158.98,120.0,15000.0,414,1,3,8,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899.0,3.956126886574074,30.92539392361111,8304.0,150.0,37.0,5000.0,1560,2,4,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1076.0,3.957362407407407,8.29138111111111,6945.0,225.54,78.0,15000.0,791,1,2,12,1
0,1,0,0,0,0,0,0,0,0,1,0,0,27500.0,899.0,3.9713978819444447,36.24259405092592,3000.0,319.01,120.0,30500.0,1089,1,4,8,1
0,1,0,0,0,1,0,0,0,0,0,0,0,10000.0,899.0,3.98104505787037,31.90897046296296,8304.0,100.0,134.0,10000.0,347,1,2,10,0
0,1,0,0,0,1,0,0,0,0,0,0,0,5000.0,899.0,3.9872316666666663,3.234586550925926,5000.0,98.28,60.0,5000.0,283,1,1,15,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,846.0,3.998966631944445,16.873766006944443,4000.0,450.0,56.0,22500.0,855,1,4,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,899.0,4.001402118055555,57.88012289351852,2000.0,324.24,120.0,31000.0,1261,1,2,9,0
1,0,0,0,0,0,1,0,0,0,0,0,0,23000.0,899.0,4.009343958333333,14.960146921296296,3579.0,225.0,127.0,22500.0,1052,1,1,14,1
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899.0,4.01303056712963,14.93388820601852,6500.0,243.6,46.0,10000.0,637,1,0,8,0
1,0,1,0,0,0,0,0,0,0,0,0,0,12000.0,899.0,4.015926215277778,6.133264618055556,4000.0,240.0,57.0,12000.0,653,1,0,10,0
1,0,0,0,1,0,0,0,0,0,0,0,0,10000.0,899.0,4.0384877314814815,8.1754040625,8304.0,200.0,57.0,10000.0,422,1,3,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,899.0,4.0396628819444445,22.06987671296296,25000.0,399.13,72.0,25000.0,817,1,3,11,1
1,0,1,0,0,0,0,0,0,0,0,0,0,25500.0,899.0,4.04554644675926,14.983786087962963,7500.0,375.0,79.0,25500.0,854,1,4,12,1
0,1,0,0,0,1,0,0,0,0,0,0,0,35000.0,758.0,4.046966759259259,10.05435454861111,3798.0,345.16,120.0,33000.0,815,1,3,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5500.0,947.0,4.047606273148149,9.911487060185186,5500.0,360.27,16.0,5500.0,800,1,2,15,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1013.0,4.05367349537037,20.04060883101852,5000.0,250.0,69.0,15000.0,430,1,3,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,7800.0,899.0,4.055511041666667,41.88999133101852,2500.0,149.68,108.0,12500.0,978,1,0,7,1
0,1,0,0,1,0,0,0,0,0,0,0,0,45000.0,957.0,4.05953837962963,16.839094756944444,492.0,470.67,120.0,45000.0,1044,1,1,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7500.0,899.0,4.061865752314815,30.81948814814815,8304.0,100.0,94.0,7500.0,251,1,1,11,0
0,1,0,0,0,0,0,0,0,1,0,0,0,37000.0,899.0,4.069605520833333,28.08218141203704,37000.0,386.99,120.0,37000.0,465,1,3,17,0
0,1,0,0,0,0,1,0,0,0,0,0,0,35000.0,598.0,4.083609386574074,16.795712349537038,35000.0,366.08,120.0,35000.0,1001,1,0,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,873.0,4.085096608796296,15.19143443287037,15000.0,282.96,60.0,15000.0,820,1,3,15,1
0,1,0,0,0,0,1,0,0,0,0,0,0,7000.0,870.0,4.095692581018518,16.784567002314816,7000.0,99.13,90.0,7000.0,855,1,4,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,28000.0,924.0,4.115375729166667,34.130439305555555,17500.0,200.0,107.0,17500.0,1560,2,4,8,1
0,1,0,0,0,0,0,0,0,1,0,0,0,25000.0,899.0,4.120110775462963,7.927300671296297,25000.0,514.52,54.0,25000.0,352,1,2,11,0
0,1,1,0,0,0,0,0,0,0,0,0,0,14500.0,899.0,4.120564409722222,14.105530439814816,14500.0,224.51,78.0,14500.0,1044,1,1,12,1
0,1,0,0,0,0,0,0,0,0,1,0,0,23000.0,899.0,4.12397582175926,26.911133969907407,14300.0,797.2,21.0,16000.0,342,1,2,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,631.0,4.125091076388889,8.905094212962963,10000.0,193.03,60.0,10000.0,681,1,0,15,1
0,1,0,0,0,0,0,0,0,1,0,0,0,20000.0,931.0,4.138811064814814,8.759113101851852,8304.0,600.0,36.0,20000.0,787,1,2,8,1
0,1,0,0,0,0,0,0,0,1,0,0,0,30000.0,948.0,4.141204641203704,16.7544296875,32000.0,334.7,120.0,32000.0,1047,1,1,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,14250.0,899.0,4.145658483796296,57.73637438657408,3800.0,178.3,96.0,13600.0,356,1,2,12,0
0,1,0,0,0,0,1,0,0,0,0,0,0,38500.0,899.0,4.150597974537037,31.73945920138889,25000.0,261.48,120.0,25000.0,647,1,0,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,45000.0,899.0,4.1545803356481485,31.735446631944445,42192.0,1030.16,48.0,45000.0,645,1,0,9,0
0,1,0,0,1,0,0,0,0,0,0,0,0,22000.0,863.0,4.159230393518518,9.76013431712963,8304.0,220.0,127.0,22000.0,795,1,2,13,1
0,1,0,0,0,0,0,0,0,1,0,0,0,10000.0,899.0,4.161784155092593,31.72821770833333,8304.0,100.0,134.0,10000.0,347,1,2,10,0
0,1,0,0,0,0,1,0,0,0,0,0,0,7000.0,901.0,4.164862789351852,8.044200810185185,8304.0,70.0,138.0,7000.0,744,1,1,14,1
0,1,0,0,0,0,0,0,0,0,0,0,1,50000.0,848.0,4.169022881944445,8.012066574074074,40000.0,500.0,126.0,50000.0,426,1,3,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,11000.0,988.0,4.169677372685185,7.057603761574074,11000.0,150.0,90.0,11000.0,739,1,1,12,1
0,1,0,0,0,0,0,0,0,1,0,0,0,20000.0,899.0,4.173333194444444,32.70798861111111,8304.0,150.0,127.0,15000.0,445,1,3,13,0
0,1,0,0,0,1,0,0,0,0,0,0,0,15000.0,1035.0,4.174361122685185,8.030301238425926,4000.0,150.0,127.0,15000.0,730,1,1,8,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899.0,4.181956585648148,30.6993321875,8304.0,100.0,134.0,10000.0,636,1,0,8,0
1,0,0,0,1,0,0,0,0,0,0,0,0,36000.0,899.0,4.193510740740741,17.02388689814815,8304.0,360.0,126.0,36000.0,1089,1,4,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,21500.0,899.0,4.206065717592592,16.677731921296296,3678.0,514.52,54.0,25000.0,799,1,2,16,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,4.208842962962963,57.67314369212963,1000.0,122.66,46.0,5000.0,1313,1,4,10,0
0,1,0,0,0,0,0,0,0,0,1,0,0,6000.0,954.0,4.209507164351852,49.69564854166666,8304.0,184.42,36.0,6000.0,819,1,3,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,915.0,4.212042407407408,7.752803587962963,5000.0,50.0,138.0,5000.0,641,1,0,8,0
0,1,0,0,1,0,0,0,0,0,0,0,0,6000.0,899.0,4.2122803125,9.809854502314815,8304.0,267.8,24.0,6000.0,353,1,2,11,0
0,1,0,0,0,0,1,0,0,0,0,0,0,7000.0,899.0,4.213811539351852,2.191866550925926,7000.0,166.62,48.0,7000.0,371,1,2,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7500.0,842.0,4.215937650462963,6.033942881944444,7500.0,147.42,60.0,7500.0,666,1,0,11,1
0,1,0,0,1,0,0,0,0,0,0,0,0,7500.0,899.0,4.221382268518519,36.660059976851855,8304.0,75.0,138.0,7500.0,667,1,0,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899.0,4.234268159722222,30.64718945601852,8304.0,100.0,58.0,5000.0,1563,2,4,7,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899.0,4.2526128703703705,15.635185706018518,1350.0,100.0,58.0,5000.0,421,1,3,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,17700.0,899.0,4.257362719907407,47.62463885416667,18500.0,424.31,48.0,18500.0,1726,2,2,7,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899.0,4.258781990740741,30.62278508101852,8304.0,200.0,127.0,20000.0,1558,2,4,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,842.0,4.2616907407407405,8.870379456018519,6000.0,175.0,38.0,6000.0,423,1,3,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,965.0,4.262593657407408,16.64782369212963,6000.0,184.42,36.0,6000.0,1002,1,0,10,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,811.0,4.2635113888888885,14.70323105324074,8304.0,100.0,58.0,5000.0,999,1,0,9,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,871.0,4.264918252314815,12.72200425925926,5000.0,225.0,24.0,5000.0,650,1,0,9,0
0,1,0,0,0,0,1,0,0,0,0,0,0,12000.0,958.0,4.265389664351852,16.64261212962963,15000.0,282.96,60.0,15000.0,1052,1,1,14,1
0,1,0,0,0,0,0,0,1,0,0,0,0,24000.0,781.0,4.270881111111111,13.843911435185186,8304.0,250.0,114.0,22900.0,355,1,2,12,0
0,1,0,0,0,0,0,0,1,0,0,0,0,5000.0,899.0,4.272909131944444,57.6087396875,5000.0,223.16,24.0,5000.0,377,1,2,16,0
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,899.0,4.277554178240741,3.0160119444444446,8304.0,150.0,127.0,15000.0,539,1,4,16,0
0,1,1,0,0,0,0,0,0,0,0,0,0,19763.0,899.0,4.290229560185185,13.752627604166667,8304.0,400.0,51.0,18200.0,1040,1,1,10,0
0,1,0,0,1,0,0,0,0,0,0,0,0,48000.0,792.0,4.292335034722222,23.676801921296292,8304.0,500.0,126.0,50000.0,1284,1,3,7,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,1030.0,4.311526006944445,7.941495196759259,12000.0,132.84,120.0,12000.0,791,1,2,12,1
1,0,1,0,0,0,0,0,0,0,0,0,0,25000.0,899.0,4.318894837962963,31.57081945601852,8304.0,250.0,126.0,25000.0,388,1,2,19,0
0,1,0,0,1,0,0,0,0,0,0,0,0,50000.0,926.0,4.32374400462963,8.593630601851851,8304.0,500.0,126.0,50000.0,387,1,2,18,0
0,1,0,0,0,0,1,0,0,0,0,0,0,14000.0,967.0,4.329803449074074,23.60330216435185,2500.0,300.0,53.0,14000.0,1262,1,2,9,1
0,1,0,0,0,0,0,0,0,0,1,0,0,31000.0,826.0,4.33184244212963,47.72402434027778,4022.61,598.96,59.0,31500.0,1129,1,3,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,982.0,4.333583796296296,15.816487465277778,10000.0,150.0,80.0,10000.0,1124,1,3,13,0
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,1059.0,4.341673854166666,8.635825381944445,5000.0,100.0,58.0,5000.0,649,1,0,9,0
0,1,0,0,0,0,0,0,0,1,0,0,0,50000.0,899.0,4.34386349537037,9.612442789351851,21382.0,522.97,120.0,50000.0,742,1,1,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,12500.0,844.0,4.37080974537037,20.61502997685185,8304.0,350.0,40.0,12500.0,1196,1,0,15,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,899.0,4.377941724537037,7.659091689814815,8304.0,500.0,32.0,15000.0,464,1,3,17,0
0,1,0,0,0,0,1,0,0,0,0,0,0,6000.0,1108.0,4.38366130787037,14.525171631944444,6000.0,100.0,72.0,6000.0,856,1,4,13,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1027.0,4.391206689814815,9.812586319444444,9000.0,200.0,89.0,15000.0,787,1,2,8,1
0,1,0,0,0,1,0,0,0,0,0,0,0,10000.0,862.0,4.400245370370371,8.618436168981482,2000.0,200.0,57.0,10000.0,798,1,2,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899.0,4.403307152777778,16.576208148148147,5000.0,98.28,60.0,5000.0,1088,1,4,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,911.0,4.404002164351851,16.50867017361111,4995.0,110.7,120.0,10000.0,859,1,4,8,1
0,1,0,0,1,0,0,0,0,0,0,0,0,36500.0,949.0,4.408382997685186,34.516005462962966,7100.0,400.0,126.0,40000.0,1558,2,4,11,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,754.0,4.416486053240741,16.457098587962964,24370.0,372.3,97.0,30000.0,798,1,2,14,1
1,0,0,0,0,1,0,0,0,0,0,0,0,6000.0,899.0,4.418419305555555,32.46310042824074,8304.0,100.0,72.0,6000.0,660,1,0,11,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,1133.0,4.424394178240741,5.7760437615740745,10000.0,110.7,120.0,10000.0,681,1,0,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899.0,4.424666226851852,57.45744861111111,5000.0,98.28,60.0,5000.0,411,1,3,8,0
0,1,0,0,0,0,0,0,0,1,0,0,0,7500.0,899.0,4.426755694444444,32.45484851851852,8304.0,100.0,94.0,7500.0,457,1,3,15,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,1032.0,4.432906261574074,14.561766979166666,8304.0,100.0,134.0,10000.0,737,1,1,9,0
0,1,0,0,0,0,0,0,0,0,1,0,0,21500.0,874.0,4.435399409722222,135.48783912037038,8304.0,261.48,120.0,25000.0,1481,2,1,10,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899.0,4.4387863888888885,57.442986770833336,5000.0,431.92,12.0,5000.0,426,1,3,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,1082.0,4.447404143518519,7.795853680555555,8304.0,200.0,27.0,5000.0,682,1,0,15,1
0,1,1,0,0,0,0,0,0,0,0,0,0,12000.0,899.0,4.451362592592592,32.42994747685185,8304.0,247.52,80.0,0.0,441,1,3,13,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899.0,4.453773634259259,1.805360162037037,8304.0,150.0,127.0,15000.0,458,1,3,16,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899.0,4.478193622685185,13.67455576388889,8304.0,200.0,27.0,5000.0,539,1,4,18,0
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,983.0,4.496349652777778,9.498558773148147,6000.0,180.0,37.0,6000.0,430,1,3,11,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7250.0,899.0,4.55548,16.57026363425926,8304.0,300.0,26.0,7250.0,856,1,4,9,1
0,1,0,0,0,0,0,0,0,0,0,0,1,45000.0,918.0,4.80970912037037,14.403634583333334,45000.0,470.67,120.0,45000.0,1096,1,2,13,1
0,1,0,0,0,0,0,0,0,1,0,0,0,6500.0,781.0,4.854038703703703,7.444666354166666,5847.0,121.04,64.0,6500.0,791,1,2,12,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,4.887146319444445,6.144919409722222,8304.0,150.0,58.0,7500.0,328,1,2,7,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,4.928913761574074,30.9610171875,8304.0,150.0,80.0,10000.0,1568,2,5,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,650.0,4.931843043981481,8.10047304398148,6000.0,151.13,45.0,6000.0,795,1,2,13,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,1042.0,4.933651909722222,15.947749594907409,5000.0,515.46,10.0,5000.0,856,1,4,13,1
0,1,0,0,0,0,0,0,0,0,1,0,0,35000.0,899.0,4.9414003125,5.1388683101851855,30000.0,478.95,72.0,30000.0,432,1,3,12,0
1,0,1,0,0,0,0,0,0,0,0,0,0,35000.0,899.0,4.946164479166667,9.297510462962965,9915.0,450.0,93.0,35000.0,825,1,3,14,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,953.0,4.952057766203704,9.21058375,10000.0,500.0,32.0,15000.0,815,1,3,11,1
0,1,0,0,0,0,0,0,0,0,1,0,0,20000.0,899.0,4.954383483796296,56.9273297337963,8304.0,377.0,60.0,20000.0,637,1,0,8,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,914.0,4.956164131944444,46.94029674768519,8304.0,170.0,127.0,17000.0,1200,1,0,11,1
1,0,0,0,0,0,1,0,0,0,0,0,0,40000.0,967.0,4.961500462962963,12.058974479166666,1000.0,450.0,109.0,40000.0,667,1,0,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,35000.0,899.0,4.96965056712963,31.911587175925927,8304.0,700.58,62.0,38500.0,431,1,3,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,44000.0,912.0,4.969922777777778,15.9129540625,336.0,460.21,120.0,44000.0,860,1,4,16,1
1,0,0,0,0,0,1,0,0,0,0,0,0,25000.0,899.0,4.976612025462963,8.154312523148148,8304.0,300.0,101.0,25000.0,815,1,3,9,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899.0,4.979718506944445,8.138724965277778,2000.0,225.0,81.0,15500.0,796,1,2,16,0
0,1,1,0,0,0,0,0,0,0,0,0,0,36000.0,899.0,4.983313761574074,31.897970717592592,36000.0,655.09,62.0,36000.0,456,1,3,15,0
